# 출처: 공공데이터포털 전국교통사고다발지역표준데이터 (https://www.data.go.kr/data/15029185/standard.do#tab_layer_grid)
사고지역관리번호,사고연도,사고유형구분,위치코드,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,위도,경도,사고다발지역폴리곤정보,데이터기준일자,제공기관코드,제공기관명
2022083,2021,자전거,11500004,서울특별시 강서구4,서울특별시 강서구 마곡동(진에어앞 부근),4,4,0,1,3,0,37.559240,126.830103,"{ type: Polygon, coordinates: [ [ [941034.2, 1951309.5], [941033.4389, 1951326.9311], [941031.1616, 1951344.2296], [941027.3852, 1951361.2638], [941022.1385, 1951377.904], [941015.4616, 1951394.0237], [941007.4051, 1951409.5], [940998.0304, 1951424.2153], [940987.4089, 1951438.0575], [940975.6214, 1951450.9214], [940962.7575, 1951462.7089], [940948.9153, 1951473.3304], [940934.2, 1951482.7051], [940918.7237, 1951490.7616], [940902.604, 1951497.4385], [940885.9638, 1951502.6852], [940868.9296, 1951506.4616], [940851.6311, 1951508.7389], [940834.2, 1951509.5], [940816.7689, 1951508.7389], [940799.4704, 1951506.4616], [940782.4362, 1951502.6852], [940765.796, 1951497.4385], [940749.6763, 1951490.7616], [940734.2, 1951482.7051], [940719.4847, 1951473.3304], [940705.6425, 1951462.7089], [940692.7786, 1951450.9214], [940680.9911, 1951438.0575], [940670.3696, 1951424.2153], [940660.9949, 1951409.5], [940652.9384, 1951394.0237], [940646.2615, 1951377.904], [940641.0148, 1951361.2638], [940637.2384, 1951344.2296], [940634.9611, 1951326.9311], [940634.2, 1951309.5], [940634.9611, 1951292.0689], [940637.2384, 1951274.7704], [940641.0148, 1951257.7362], [940646.2615, 1951241.096], [940652.9384, 1951224.9763], [940660.9949, 1951209.5], [940670.3696, 1951194.7847], [940680.9911, 1951180.9425], [940692.7786, 1951168.0786], [940705.6425, 1951156.2911], [940719.4847, 1951145.6696], [940734.2, 1951136.2949], [940749.6763, 1951128.2384], [940765.796, 1951121.5615], [940782.4362, 1951116.3148], [940799.4704, 1951112.5384], [940816.7689, 1951110.2611], [940834.2, 1951109.5], [940851.6311, 1951110.2611], [940868.9296, 1951112.5384], [940885.9638, 1951116.3148], [940902.604, 1951121.5615], [940918.7237, 1951128.2384], [940934.2, 1951136.2949], [940948.9153, 1951145.6696], [940962.7575, 1951156.2911], [940975.6214, 1951168.0786], [940987.4089, 1951180.9425], [940998.0304, 1951194.7847], [941007.4051, 1951209.5], [941015.4616, 1951224.9763], [941022.1385, 1951241.096], [941027.3852, 1951257.7362], [941031.1616, 1951274.7704], [941033.4389, 1951292.0689], [941034.2, 1951309.5] ] ] }",2025-09-24,B555234,한국도로교통공단
2022083,2021,자전거,11500003,서울특별시 강서구3,서울특별시 강서구 화곡동(화곡역사거리 부근),5,5,0,2,3,0,37.542167,126.841743,"{ type: Polygon, coordinates: [ [ [942049, 1949408], [942048.2389, 1949425.4311], [942045.9616, 1949442.7296], [942042.1852, 1949459.7638], [942036.9385, 1949476.404], [942030.2616, 1949492.5237], [942022.2051, 1949508], [942012.8304, 1949522.7153], [942002.2089, 1949536.5575], [941990.4214, 1949549.4214], [941977.5575, 1949561.2089], [941963.7153, 1949571.8304], [941949, 1949581.2051], [941933.5237, 1949589.2616], [941917.404, 1949595.9385], [941900.7638, 1949601.1852], [941883.7296, 1949604.9616], [941866.4311, 1949607.2389], [941849, 1949608], [941831.5689, 1949607.2389], [941814.2704, 1949604.9616], [941797.2362, 1949601.1852], [941780.596, 1949595.9385], [941764.4763, 1949589.2616], [941749, 1949581.2051], [941734.2847, 1949571.8304], [941720.4425, 1949561.2089], [941707.5786, 1949549.4214], [941695.7911, 1949536.5575], [941685.1696, 1949522.7153], [941675.7949, 1949508], [941667.7384, 1949492.5237], [941661.0615, 1949476.404], [941655.8148, 1949459.7638], [941652.0384, 1949442.7296], [941649.7611, 1949425.4311], [941649, 1949408], [941649.7611, 1949390.5689], [941652.0384, 1949373.2704], [941655.8148, 1949356.2362], [941661.0615, 1949339.596], [941667.7384, 1949323.4763], [941675.7949, 1949308], [941685.1696, 1949293.2847], [941695.7911, 1949279.4425], [941707.5786, 1949266.5786], [941720.4425, 1949254.7911], [941734.2847, 1949244.1696], [941749, 1949234.7949], [941764.4763, 1949226.7384], [941780.596, 1949220.0615], [941797.2362, 1949214.8148], [941814.2704, 1949211.0384], [941831.5689, 1949208.7611], [941849, 1949208], [941866.4311, 1949208.7611], [941883.7296, 1949211.0384], [941900.7638, 1949214.8148], [941917.404, 1949220.0615], [941933.5237, 1949226.7384], [941949, 1949234.7949], [941963.7153, 1949244.1696], [941977.5575, 1949254.7911], [941990.4214, 1949266.5786], [942002.2089, 1949279.4425], [942012.8304, 1949293.2847], [942022.2051, 1949308], [942030.2616, 1949323.4763], [942036.9385, 1949339.596], [942042.1852, 1949356.2362], [942045.9616, 1949373.2704], [942048.2389, 1949390.5689], [942049, 1949408] ] ] }",2025-09-24,B555234,한국도로교통공단
2022083,2021,자전거,11500002,서울특별시 강서구2,서울특별시 강서구 마곡동(신방화역교차로 부근),5,5,0,3,2,0,37.567948,126.816865,"{ type: Polygon, coordinates: [ [ [939872, 1952284], [939871.2389, 1952301.4311], [939868.9616, 1952318.7296], [939865.1852, 1952335.7638], [939859.9385, 1952352.404], [939853.2616, 1952368.5237], [939845.2051, 1952384], [939835.8304, 1952398.7153], [939825.2089, 1952412.5575], [939813.4214, 1952425.4214], [939800.5575, 1952437.2089], [939786.7153, 1952447.8304], [939772, 1952457.2051], [939756.5237, 1952465.2616], [939740.404, 1952471.9385], [939723.7638, 1952477.1852], [939706.7296, 1952480.9616], [939689.4311, 1952483.2389], [939672, 1952484], [939654.5689, 1952483.2389], [939637.2704, 1952480.9616], [939620.2362, 1952477.1852], [939603.596, 1952471.9385], [939587.4763, 1952465.2616], [939572, 1952457.2051], [939557.2847, 1952447.8304], [939543.4425, 1952437.2089], [939530.5786, 1952425.4214], [939518.7911, 1952412.5575], [939508.1696, 1952398.7153], [939498.7949, 1952384], [939490.7384, 1952368.5237], [939484.0615, 1952352.404], [939478.8148, 1952335.7638], [939475.0384, 1952318.7296], [939472.7611, 1952301.4311], [939472, 1952284], [939472.7611, 1952266.5689], [939475.0384, 1952249.2704], [939478.8148, 1952232.2362], [939484.0615, 1952215.596], [939490.7384, 1952199.4763], [939498.7949, 1952184], [939508.1696, 1952169.2847], [939518.7911, 1952155.4425], [939530.5786, 1952142.5786], [939543.4425, 1952130.7911], [939557.2847, 1952120.1696], [939572, 1952110.7949], [939587.4763, 1952102.7384], [939603.596, 1952096.0615], [939620.2362, 1952090.8148], [939637.2704, 1952087.0384], [939654.5689, 1952084.7611], [939672, 1952084], [939689.4311, 1952084.7611], [939706.7296, 1952087.0384], [939723.7638, 1952090.8148], [939740.404, 1952096.0615], [939756.5237, 1952102.7384], [939772, 1952110.7949], [939786.7153, 1952120.1696], [939800.5575, 1952130.7911], [939813.4214, 1952142.5786], [939825.2089, 1952155.4425], [939835.8304, 1952169.2847], [939845.2051, 1952184], [939853.2616, 1952199.4763], [939859.9385, 1952215.596], [939865.1852, 1952232.2362], [939868.9616, 1952249.2704], [939871.2389, 1952266.5689], [939872, 1952284] ] ] }",2025-09-24,B555234,한국도로교통공단
2022083,2021,자전거,11500001,서울특별시 강서구1,서울특별시 강서구 화곡동(동서파크빌라 부근),6,6,0,0,3,3,37.530047,126.850541,"{ type: Polygon, coordinates: [ [ [942817, 1948058], [942816.2389, 1948075.4311], [942813.9616, 1948092.7296], [942810.1852, 1948109.7638], [942804.9385, 1948126.404], [942798.2616, 1948142.5237], [942790.2051, 1948158], [942780.8304, 1948172.7153], [942770.2089, 1948186.5575], [942758.4214, 1948199.4214], [942745.5575, 1948211.2089], [942731.7153, 1948221.8304], [942717, 1948231.2051], [942701.5237, 1948239.2616], [942685.404, 1948245.9385], [942668.7638, 1948251.1852], [942651.7296, 1948254.9616], [942634.4311, 1948257.2389], [942617, 1948258], [942599.5689, 1948257.2389], [942582.2704, 1948254.9616], [942565.2362, 1948251.1852], [942548.596, 1948245.9385], [942532.4763, 1948239.2616], [942517, 1948231.2051], [942502.2847, 1948221.8304], [942488.4425, 1948211.2089], [942475.5786, 1948199.4214], [942463.7911, 1948186.5575], [942453.1696, 1948172.7153], [942443.7949, 1948158], [942435.7384, 1948142.5237], [942429.0615, 1948126.404], [942423.8148, 1948109.7638], [942420.0384, 1948092.7296], [942417.7611, 1948075.4311], [942417, 1948058], [942417.7611, 1948040.5689], [942420.0384, 1948023.2704], [942423.8148, 1948006.2362], [942429.0615, 1947989.596], [942435.7384, 1947973.4763], [942443.7949, 1947958], [942453.1696, 1947943.2847], [942463.7911, 1947929.4425], [942475.5786, 1947916.5786], [942488.4425, 1947904.7911], [942502.2847, 1947894.1696], [942517, 1947884.7949], [942532.4763, 1947876.7384], [942548.596, 1947870.0615], [942565.2362, 1947864.8148], [942582.2704, 1947861.0384], [942599.5689, 1947858.7611], [942617, 1947858], [942634.4311, 1947858.7611], [942651.7296, 1947861.0384], [942668.7638, 1947864.8148], [942685.404, 1947870.0615], [942701.5237, 1947876.7384], [942717, 1947884.7949], [942731.7153, 1947894.1696], [942745.5575, 1947904.7911], [942758.4214, 1947916.5786], [942770.2089, 1947929.4425], [942780.8304, 1947943.2847], [942790.2051, 1947958], [942798.2616, 1947973.4763], [942804.9385, 1947989.596], [942810.1852, 1948006.2362], [942813.9616, 1948023.2704], [942816.2389, 1948040.5689], [942817, 1948058] ] ] }",2025-09-24,B555234,한국도로교통공단
2022083,2021,자전거,11470010,서울특별시 양천구10,서울특별시 양천구 신월동(선창빌딩앞 부근),3,3,1,0,2,0,37.523168,126.837247,"{ type: Polygon, coordinates: [ [ [941637, 1947303], [941636.2389, 1947320.4311], [941633.9616, 1947337.7296], [941630.1852, 1947354.7638], [941624.9385, 1947371.404], [941618.2616, 1947387.5237], [941610.2051, 1947403], [941600.8304, 1947417.7153], [941590.2089, 1947431.5575], [941578.4214, 1947444.4214], [941565.5575, 1947456.2089], [941551.7153, 1947466.8304], [941537, 1947476.2051], [941521.5237, 1947484.2616], [941505.404, 1947490.9385], [941488.7638, 1947496.1852], [941471.7296, 1947499.9616], [941454.4311, 1947502.2389], [941437, 1947503], [941419.5689, 1947502.2389], [941402.2704, 1947499.9616], [941385.2362, 1947496.1852], [941368.596, 1947490.9385], [941352.4763, 1947484.2616], [941337, 1947476.2051], [941322.2847, 1947466.8304], [941308.4425, 1947456.2089], [941295.5786, 1947444.4214], [941283.7911, 1947431.5575], [941273.1696, 1947417.7153], [941263.7949, 1947403], [941255.7384, 1947387.5237], [941249.0615, 1947371.404], [941243.8148, 1947354.7638], [941240.0384, 1947337.7296], [941237.7611, 1947320.4311], [941237, 1947303], [941237.7611, 1947285.5689], [941240.0384, 1947268.2704], [941243.8148, 1947251.2362], [941249.0615, 1947234.596], [941255.7384, 1947218.4763], [941263.7949, 1947203], [941273.1696, 1947188.2847], [941283.7911, 1947174.4425], [941295.5786, 1947161.5786], [941308.4425, 1947149.7911], [941322.2847, 1947139.1696], [941337, 1947129.7949], [941352.4763, 1947121.7384], [941368.596, 1947115.0615], [941385.2362, 1947109.8148], [941402.2704, 1947106.0384], [941419.5689, 1947103.7611], [941437, 1947103], [941454.4311, 1947103.7611], [941471.7296, 1947106.0384], [941488.7638, 1947109.8148], [941505.404, 1947115.0615], [941521.5237, 1947121.7384], [941537, 1947129.7949], [941551.7153, 1947139.1696], [941565.5575, 1947149.7911], [941578.4214, 1947161.5786], [941590.2089, 1947174.4425], [941600.8304, 1947188.2847], [941610.2051, 1947203], [941618.2616, 1947218.4763], [941624.9385, 1947234.596], [941630.1852, 1947251.2362], [941633.9616, 1947268.2704], [941636.2389, 1947285.5689], [941637, 1947303] ] ] }",2025-09-24,B555234,한국도로교통공단
2022083,2021,자전거,11470009,서울특별시 양천구9,서울특별시 양천구 신월동(신월IC 부근),3,3,1,2,0,0,37.526848,126.834340,"{ type: Polygon, coordinates: [ [ [941383, 1947713], [941382.2389, 1947730.4311], [941379.9616, 1947747.7296], [941376.1852, 1947764.7638], [941370.9385, 1947781.404], [941364.2616, 1947797.5237], [941356.2051, 1947813], [941346.8304, 1947827.7153], [941336.2089, 1947841.5575], [941324.4214, 1947854.4214], [941311.5575, 1947866.2089], [941297.7153, 1947876.8304], [941283, 1947886.2051], [941267.5237, 1947894.2616], [941251.404, 1947900.9385], [941234.7638, 1947906.1852], [941217.7296, 1947909.9616], [941200.4311, 1947912.2389], [941183, 1947913], [941165.5689, 1947912.2389], [941148.2704, 1947909.9616], [941131.2362, 1947906.1852], [941114.596, 1947900.9385], [941098.4763, 1947894.2616], [941083, 1947886.2051], [941068.2847, 1947876.8304], [941054.4425, 1947866.2089], [941041.5786, 1947854.4214], [941029.7911, 1947841.5575], [941019.1696, 1947827.7153], [941009.7949, 1947813], [941001.7384, 1947797.5237], [940995.0615, 1947781.404], [940989.8148, 1947764.7638], [940986.0384, 1947747.7296], [940983.7611, 1947730.4311], [940983, 1947713], [940983.7611, 1947695.5689], [940986.0384, 1947678.2704], [940989.8148, 1947661.2362], [940995.0615, 1947644.596], [941001.7384, 1947628.4763], [941009.7949, 1947613], [941019.1696, 1947598.2847], [941029.7911, 1947584.4425], [941041.5786, 1947571.5786], [941054.4425, 1947559.7911], [941068.2847, 1947549.1696], [941083, 1947539.7949], [941098.4763, 1947531.7384], [941114.596, 1947525.0615], [941131.2362, 1947519.8148], [941148.2704, 1947516.0384], [941165.5689, 1947513.7611], [941183, 1947513], [941200.4311, 1947513.7611], [941217.7296, 1947516.0384], [941234.7638, 1947519.8148], [941251.404, 1947525.0615], [941267.5237, 1947531.7384], [941283, 1947539.7949], [941297.7153, 1947549.1696], [941311.5575, 1947559.7911], [941324.4214, 1947571.5786], [941336.2089, 1947584.4425], [941346.8304, 1947598.2847], [941356.2051, 1947613], [941364.2616, 1947628.4763], [941370.9385, 1947644.596], [941376.1852, 1947661.2362], [941379.9616, 1947678.2704], [941382.2389, 1947695.5689], [941383, 1947713] ] ] }",2025-09-24,B555234,한국도로교통공단
2022083,2021,자전거,11470008,서울특별시 양천구8,서울특별시 양천구 신정동(신정동1093 부근),4,4,0,0,3,1,37.521908,126.858823,"{ type: Polygon, coordinates: [ [ [943542.5709, 1947150], [943541.8098, 1947167.4311], [943539.5325, 1947184.7296], [943535.7561, 1947201.7638], [943530.5094, 1947218.404], [943523.8325, 1947234.5237], [943515.776, 1947250], [943506.4013, 1947264.7153], [943495.7798, 1947278.5575], [943483.9923, 1947291.4214], [943471.1284, 1947303.2089], [943457.2862, 1947313.8304], [943442.5709, 1947323.2051], [943427.0946, 1947331.2616], [943410.9749, 1947337.9385], [943394.3347, 1947343.1852], [943377.3005, 1947346.9616], [943360.0021, 1947349.2389], [943342.5709, 1947350], [943325.1398, 1947349.2389], [943307.8413, 1947346.9616], [943290.8071, 1947343.1852], [943274.1669, 1947337.9385], [943258.0473, 1947331.2616], [943242.5709, 1947323.2051], [943227.8556, 1947313.8304], [943214.0134, 1947303.2089], [943201.1496, 1947291.4214], [943189.362, 1947278.5575], [943178.7405, 1947264.7153], [943169.3658, 1947250], [943161.3094, 1947234.5237], [943154.6324, 1947218.404], [943149.3857, 1947201.7638], [943145.6094, 1947184.7296], [943143.332, 1947167.4311], [943142.5709, 1947150], [943143.332, 1947132.5689], [943145.6094, 1947115.2704], [943149.3857, 1947098.2362], [943154.6324, 1947081.596], [943161.3094, 1947065.4763], [943169.3658, 1947050], [943178.7405, 1947035.2847], [943189.362, 1947021.4425], [943201.1496, 1947008.5786], [943214.0134, 1946996.7911], [943227.8556, 1946986.1696], [943242.5709, 1946976.7949], [943258.0473, 1946968.7384], [943274.1669, 1946962.0615], [943290.8071, 1946956.8148], [943307.8413, 1946953.0384], [943325.1398, 1946950.7611], [943342.5709, 1946950], [943360.0021, 1946950.7611], [943377.3005, 1946953.0384], [943394.3347, 1946956.8148], [943410.9749, 1946962.0615], [943427.0946, 1946968.7384], [943442.5709, 1946976.7949], [943457.2862, 1946986.1696], [943471.1284, 1946996.7911], [943483.9923, 1947008.5786], [943495.7798, 1947021.4425], [943506.4013, 1947035.2847], [943515.776, 1947050], [943523.8325, 1947065.4763], [943530.5094, 1947081.596], [943535.7561, 1947098.2362], [943539.5325, 1947115.2704], [943541.8098, 1947132.5689], [943542.5709, 1947150] ] ] }",2025-09-24,B555234,한국도로교통공단
2022083,2021,자전거,11470007,서울특별시 양천구7,서울특별시 양천구 신월동(신월사거리 부근),4,4,0,1,0,3,37.535744,126.828662,"{ type: Polygon, coordinates: [ [ [940888.3, 1948703.6], [940887.5389, 1948721.0311], [940885.2616, 1948738.3296], [940881.4852, 1948755.3638], [940876.2385, 1948772.004], [940869.5616, 1948788.1237], [940861.5051, 1948803.6], [940852.1304, 1948818.3153], [940841.5089, 1948832.1575], [940829.7214, 1948845.0214], [940816.8575, 1948856.8089], [940803.0153, 1948867.4304], [940788.3, 1948876.8051], [940772.8237, 1948884.8616], [940756.704, 1948891.5385], [940740.0638, 1948896.7852], [940723.0296, 1948900.5616], [940705.7311, 1948902.8389], [940688.3, 1948903.6], [940670.8689, 1948902.8389], [940653.5704, 1948900.5616], [940636.5362, 1948896.7852], [940619.896, 1948891.5385], [940603.7763, 1948884.8616], [940588.3, 1948876.8051], [940573.5847, 1948867.4304], [940559.7425, 1948856.8089], [940546.8786, 1948845.0214], [940535.0911, 1948832.1575], [940524.4696, 1948818.3153], [940515.0949, 1948803.6], [940507.0384, 1948788.1237], [940500.3615, 1948772.004], [940495.1148, 1948755.3638], [940491.3384, 1948738.3296], [940489.0611, 1948721.0311], [940488.3, 1948703.6], [940489.0611, 1948686.1689], [940491.3384, 1948668.8704], [940495.1148, 1948651.8362], [940500.3615, 1948635.196], [940507.0384, 1948619.0763], [940515.0949, 1948603.6], [940524.4696, 1948588.8847], [940535.0911, 1948575.0425], [940546.8786, 1948562.1786], [940559.7425, 1948550.3911], [940573.5847, 1948539.7696], [940588.3, 1948530.3949], [940603.7763, 1948522.3384], [940619.896, 1948515.6615], [940636.5362, 1948510.4148], [940653.5704, 1948506.6384], [940670.8689, 1948504.3611], [940688.3, 1948503.6], [940705.7311, 1948504.3611], [940723.0296, 1948506.6384], [940740.0638, 1948510.4148], [940756.704, 1948515.6615], [940772.8237, 1948522.3384], [940788.3, 1948530.3949], [940803.0153, 1948539.7696], [940816.8575, 1948550.3911], [940829.7214, 1948562.1786], [940841.5089, 1948575.0425], [940852.1304, 1948588.8847], [940861.5051, 1948603.6], [940869.5616, 1948619.0763], [940876.2385, 1948635.196], [940881.4852, 1948651.8362], [940885.2616, 1948668.8704], [940887.5389, 1948686.1689], [940888.3, 1948703.6] ] ] }",2025-09-24,B555234,한국도로교통공단
2022083,2021,자전거,11470006,서울특별시 양천구6,서울특별시 양천구 신정동(목동9단지 부근),4,4,0,1,3,0,37.517994,126.865577,"{ type: Polygon, coordinates: [ [ [944136.475, 1946711.664], [944135.7139, 1946729.0951], [944133.4366, 1946746.3936], [944129.6602, 1946763.4278], [944124.4135, 1946780.068], [944117.7366, 1946796.1876], [944109.6801, 1946811.664], [944100.3054, 1946826.3792], [944089.6839, 1946840.2215], [944077.8964, 1946853.0853], [944065.0325, 1946864.8728], [944051.1903, 1946875.4944], [944036.475, 1946884.869], [944020.9987, 1946892.9255], [944004.879, 1946899.6025], [943988.2388, 1946904.8491], [943971.2046, 1946908.6255], [943953.9062, 1946910.9029], [943936.475, 1946911.664], [943919.0439, 1946910.9029], [943901.7454, 1946908.6255], [943884.7112, 1946904.8491], [943868.071, 1946899.6025], [943851.9514, 1946892.9255], [943836.475, 1946884.869], [943821.7597, 1946875.4944], [943807.9175, 1946864.8728], [943795.0537, 1946853.0853], [943783.2661, 1946840.2215], [943772.6446, 1946826.3792], [943763.2699, 1946811.664], [943755.2135, 1946796.1876], [943748.5365, 1946780.068], [943743.2898, 1946763.4278], [943739.5135, 1946746.3936], [943737.2361, 1946729.0951], [943736.475, 1946711.664], [943737.2361, 1946694.2328], [943739.5135, 1946676.9343], [943743.2898, 1946659.9001], [943748.5365, 1946643.2599], [943755.2135, 1946627.1403], [943763.2699, 1946611.664], [943772.6446, 1946596.9487], [943783.2661, 1946583.1064], [943795.0537, 1946570.2426], [943807.9175, 1946558.4551], [943821.7597, 1946547.8335], [943836.475, 1946538.4589], [943851.9514, 1946530.4024], [943868.071, 1946523.7254], [943884.7112, 1946518.4788], [943901.7454, 1946514.7024], [943919.0439, 1946512.425], [943936.475, 1946511.664], [943953.9062, 1946512.425], [943971.2046, 1946514.7024], [943988.2388, 1946518.4788], [944004.879, 1946523.7254], [944020.9987, 1946530.4024], [944036.475, 1946538.4589], [944051.1903, 1946547.8335], [944065.0325, 1946558.4551], [944077.8964, 1946570.2426], [944089.6839, 1946583.1064], [944100.3054, 1946596.9487], [944109.6801, 1946611.664], [944117.7366, 1946627.1403], [944124.4135, 1946643.2599], [944129.6602, 1946659.9001], [944133.4366, 1946676.9343], [944135.7139, 1946694.2328], [944136.475, 1946711.664] ] ] }",2025-09-24,B555234,한국도로교통공단
2022083,2021,자전거,11470005,서울특별시 양천구5,서울특별시 양천구 신월동(강월초교입구교차로 부근),4,4,0,2,1,1,37.518238,126.838902,"{ type: Polygon, coordinates: [ [ [941779.5944, 1946754.9389], [941778.8325, 1946772.3896], [941776.5526, 1946789.7074], [941772.772, 1946806.7606], [941767.5194, 1946823.4195], [941760.835, 1946839.5572], [941752.7695, 1946855.0508], [941743.3843, 1946869.7826], [941732.7509, 1946883.6403], [941720.9502, 1946896.5185], [941708.072, 1946908.3193], [941694.2142, 1946918.9527], [941679.4825, 1946928.3378], [941663.9888, 1946936.4033], [941647.8511, 1946943.0878], [941631.1923, 1946948.3403], [941614.1391, 1946952.1209], [941596.8212, 1946954.4008], [941579.3706, 1946955.1628], [941561.9199, 1946954.4008], [941544.602, 1946952.1209], [941527.5488, 1946948.3403], [941510.89, 1946943.0878], [941494.7523, 1946936.4033], [941479.2586, 1946928.3378], [941464.5269, 1946918.9527], [941450.6691, 1946908.3193], [941437.7909, 1946896.5185], [941425.9902, 1946883.6403], [941415.3568, 1946869.7826], [941405.9716, 1946855.0508], [941397.9061, 1946839.5572], [941391.2217, 1946823.4195], [941385.9691, 1946806.7606], [941382.1885, 1946789.7074], [941379.9086, 1946772.3896], [941379.1467, 1946754.9389], [941379.9086, 1946737.4882], [941382.1885, 1946720.1704], [941385.9691, 1946703.1171], [941391.2217, 1946686.4583], [941397.9061, 1946670.3206], [941405.9716, 1946654.827], [941415.3568, 1946640.0952], [941425.9902, 1946626.2375], [941437.7909, 1946613.3592], [941450.6691, 1946601.5585], [941464.5269, 1946590.9251], [941479.2586, 1946581.5399], [941494.7523, 1946573.4744], [941510.89, 1946566.79], [941527.5488, 1946561.5375], [941544.602, 1946557.7569], [941561.9199, 1946555.4769], [941579.3706, 1946554.715], [941596.8212, 1946555.4769], [941614.1391, 1946557.7569], [941631.1923, 1946561.5375], [941647.8511, 1946566.79], [941663.9888, 1946573.4744], [941679.4825, 1946581.5399], [941694.2142, 1946590.9251], [941708.072, 1946601.5585], [941720.9502, 1946613.3592], [941732.7509, 1946626.2375], [941743.3843, 1946640.0952], [941752.7695, 1946654.827], [941760.835, 1946670.3206], [941767.5194, 1946686.4583], [941772.772, 1946703.1171], [941776.5526, 1946720.1704], [941778.8325, 1946737.4882], [941779.5944, 1946754.9389] ] ] }",2025-09-24,B555234,한국도로교통공단
2022083,2021,자전거,11470004,서울특별시 양천구4,서울특별시 양천구 신정동(이화빌딩 부근),5,5,0,2,2,1,37.526005,126.861344,"{ type: Polygon, coordinates: [ [ [943768.4227, 1947603.0023], [943767.6616, 1947620.4335], [943765.3842, 1947637.732], [943761.6078, 1947654.7661], [943756.3612, 1947671.4063], [943749.6842, 1947687.526], [943741.6278, 1947703.0023], [943732.2531, 1947717.7176], [943721.6316, 1947731.5598], [943709.844, 1947744.4237], [943696.9802, 1947756.2112], [943683.138, 1947766.8327], [943668.4227, 1947776.2074], [943652.9463, 1947784.2639], [943636.8267, 1947790.9408], [943620.1865, 1947796.1875], [943603.1523, 1947799.9639], [943585.8538, 1947802.2413], [943568.4227, 1947803.0023], [943550.9915, 1947802.2413], [943533.693, 1947799.9639], [943516.6589, 1947796.1875], [943500.0186, 1947790.9408], [943483.899, 1947784.2639], [943468.4227, 1947776.2074], [943453.7074, 1947766.8327], [943439.8652, 1947756.2112], [943427.0013, 1947744.4237], [943415.2138, 1947731.5598], [943404.5923, 1947717.7176], [943395.2176, 1947703.0023], [943387.1611, 1947687.526], [943380.4841, 1947671.4063], [943375.2375, 1947654.7661], [943371.4611, 1947637.732], [943369.1837, 1947620.4335], [943368.4227, 1947603.0023], [943369.1837, 1947585.5712], [943371.4611, 1947568.2727], [943375.2375, 1947551.2385], [943380.4841, 1947534.5983], [943387.1611, 1947518.4787], [943395.2176, 1947503.0023], [943404.5923, 1947488.287], [943415.2138, 1947474.4448], [943427.0013, 1947461.581], [943439.8652, 1947449.7934], [943453.7074, 1947439.1719], [943468.4227, 1947429.7972], [943483.899, 1947421.7408], [943500.0186, 1947415.0638], [943516.6589, 1947409.8172], [943533.693, 1947406.0408], [943550.9915, 1947403.7634], [943568.4227, 1947403.0023], [943585.8538, 1947403.7634], [943603.1523, 1947406.0408], [943620.1865, 1947409.8172], [943636.8267, 1947415.0638], [943652.9463, 1947421.7408], [943668.4227, 1947429.7972], [943683.138, 1947439.1719], [943696.9802, 1947449.7934], [943709.844, 1947461.581], [943721.6316, 1947474.4448], [943732.2531, 1947488.287], [943741.6278, 1947503.0023], [943749.6842, 1947518.4787], [943756.3612, 1947534.5983], [943761.6078, 1947551.2385], [943765.3842, 1947568.2727], [943767.6616, 1947585.5712], [943768.4227, 1947603.0023] ] ] }",2025-09-24,B555234,한국도로교통공단
